iter	Passed	Remaining
626	14784	8795
627	14804	8769
628	14823	8743
629	14840	8715
630	14859	8689
631	14876	8662
632	14894	8635
633	14911	8608
634	14939	8587
635	14957	8560
636	14975	8533
637	14992	8506
638	15018	8484
639	15039	8459
640	15057	8432
641	15074	8406
642	15090	8378
643	15114	8355
644	15133	8329
645	15151	8302
646	15170	8277
647	15190	8251
648	15209	8226
649	15227	8199
650	15244	8172
651	15261	8145
652	15284	8121
653	15306	8098
654	15324	8071
655	15341	8044
656	15358	8018
657	15376	7991
658	15393	7965
659	15411	7939
660	15427	7912
661	15444	7885
662	15467	7861
663	15491	7839
664	15508	7812
665	15529	7788
666	15547	7762
667	15566	7736
668	15584	7710
669	15605	7686
670	15623	7660
671	15650	7638
672	15670	7614
673	15691	7589
674	15710	7564
675	15729	7538
676	15747	7513
677	15767	7488
678	15785	7462
679	15804	7437
680	15827	7414
681	15856	7393
682	15873	7367
683	15894	7342
684	15911	7317
685	15931	7292
686	15951	7267
687	15986	7249
688	16023	7232
689	16040	7206
690	16064	7183
691	16080	7157
692	16100	7132
693	16118	7106
694	16138	7082
695	16158	7057
696	16179	7033
697	16202	7010
698	16227	6987
699	16246	6962
700	16265	6937
701	16281	6911
702	16304	6888
703	16320	6862
704	16341	6838
705	16362	6813
706	16387	6791
707	16407	6766
708	16429	6743
709	16447	6718
710	16470	6694
711	16488	6669
712	16506	6644
713	16522	6618
714	16543	6594
715	16560	6568
716	16581	6544
717	16601	6520
718	16628	6498
719	16650	6475
720	16671	6451
721	16689	6426
722	16710	6402
723	16728	6377
724	16771	6361
725	16790	6336
726	16807	6311
727	16828	6287
728	16847	6262
729	16869	6239
730	16886	6214
731	16913	6192
732	16965	6179
733	16999	6160
734	17044	6145
735	17068	6122
736	17101	6102
737	17145	6086
738	17164	6061
739	17189	6039
740	17212	6016
741	17232	5991
742	17254	5968
743	17272	5943
744	17290	5918
745	17313	5894
746	17341	5873
747	17359	5848
748	17379	5824
749	17396	5798
750	17414	5773
751	17431	5748
752	17452	5724
753	17469	5699
754	17498	5678
755	17517	5653
756	17536	5629
757	17554	5604
758	17577	5581
759	17594	5556
760	17620	5533
761	17638	5508
762	17660	5485
763	17683	5462
764	17710	5440
765	17728	5415
766	17746	5391
767	17765	5366
768	17784	5342
769	17802	5317
770	17823	5293
771	17840	5268
772	17865	5246
773	17890	5223
774	17923	5203
775	17944	5179
776	17962	5155
777	17979	5130
778	17997	5105
779	18014	5081
780	18033	5056
781	18055	5033
782	18075	5009
783	18095	4985
784	18113	4961
785	18131	4936
786	18153	4913
787	18169	4888
788	18188	4864
789	18204	4839
790	18222	4814
791	18245	4791
792	18266	4768
793	18284	4743
794	18304	4719
795	18321	4695
796	18339	4671
797	18357	4646
798	18374	4622
799	18392	4598
800	18408	4573
801	18432	4550
802	18453	4527
803	18470	4502
804	18488	4478
805	18504	4453
806	18520	4429
807	18537	4405
808	18553	4380
809	18572	4356
810	18591	4332
811	18620	4311
812	18642	4288
813	18664	4264
814	18683	4241
815	18703	4217
816	18720	4193
817	18738	4169
818	18756	4145
819	18776	4121
820	18798	4098
821	18821	4075
822	18840	4051
823	18862	4028
824	18888	4006
825	18905	3982
826	18922	3958
827	18938	3934
828	18956	3910
829	18979	3887
830	18998	3863
831	19016	3839
832	19036	3816
833	19053	3792
834	19070	3768
835	19087	3744
836	19105	3720
837	19124	3697
838	19144	3673
839	19166	3650
840	19186	3627
841	19205	3603
842	19224	3580
843	19240	3556
844	19259	3532
845	19276	3509
846	19295	3485
847	19312	3461
848	19331	3438
849	19355	3415
850	19383	3393
851	19402	3370
852	19419	3346
853	19436	3322
854	19455	3299
855	19471	3275
856	19488	3251
857	19509	3228
858	19526	3205
859	19545	3181
860	19567	3159
861	19589	3136
862	19605	3112
863	19623	3088
864	19640	3065
865	19659	3041
866	19676	3018
867	19694	2994
868	19712	2971
869	19730	2948
870	19758	2926
871	19776	2903
872	19795	2879
873	19814	2856
874	19841	2834
875	19858	2811
876	19875	2787
877	19892	2764
878	19910	2740
879	19933	2718
880	19953	2695
881	19971	2671
882	19990	2648
883	20010	2625
884	20031	2603
885	20050	2579
886	20075	2557
887	20092	2534
888	20124	2512
889	20143	2489
890	20163	2466
891	20180	2443
892	20206	2421
893	20224	2397
894	20251	2375
895	20269	2352
896	20294	2330
897	20318	2307
898	20346	2285
899	20363	2262
900	20391	2240
901	20409	2217
902	20431	2194
903	20463	2173
904	20493	2151
905	20521	2129
906	20540	2106
907	20563	2083
908	20580	2060
909	20600	2037
910	20617	2014
911	20641	1991
912	20657	1968
913	20678	1945
914	20702	1923
915	20731	1901
916	20749	1878
917	20772	1855
918	20805	1833
919	20825	1810
920	20849	1788
921	20868	1765
922	20898	1743
923	20925	1721
924	20943	1698
925	20964	1675
926	20988	1652
927	21010	1630
928	21027	1607
929	21049	1584
930	21072	1561
931	21096	1539
932	21114	1516
933	21136	1493
934	21153	1470
935	21174	1447
936	21193	1424
937	21216	1402
938	21234	1379
939	21265	1357
940	21283	1334
941	21304	1311
942	21329	1289
943	21352	1266
944	21374	1244
945	21398	1221
946	21416	1198
947	21447	1176
948	21469	1153
949	21490	1131
950	21507	1108
951	21525	1085
952	21542	1062
953	21560	1039
954	21578	1016
955	21596	993
956	21621	971
957	21639	948
958	21658	925
959	21676	903
960	21693	880
961	21710	857
962	21730	834
963	21752	812
964	21778	789
965	21796	767
966	21824	744
967	21842	722
968	21860	699
969	21877	676
970	21894	653
971	21912	631
972	21937	608
973	21954	586
974	21972	563
975	21990	540
976	22018	518
977	22039	495
978	22060	473
979	22083	450
980	22107	428
981	22126	405
982	22153	383
983	22172	360
984	22196	338
985	22228	315
986	22252	293
987	22274	270
988	22291	247
989	22313	225
990	22331	202
991	22349	180
992	22366	157
993	22384	135
994	22405	112
995	22433	90
996	22451	67
997	22470	45
998	22488	22
999	22507	0
